source_text,target_text,source_lang,target_lang,origin,detected_lang
"As a result, your heroal roller shutters are almost main- tenance-free, even if used for decades.","Your Heroal roller shutters require barely any maintenance, even after decades of use.",ita_Latn,eng_Latn,pdf_mining,en
"8 mm S: 3 mm 11 6,5 11 9 15 12 8 5 Sealings for internal doors QL-3106 QL-3110 QL-50/QL-9827 K: 4 x 7 mm R: 12 mm S: 5 mm K: 4 x 7 mm R: 12 mm S: 5 mm K: 3 mm R: 10 mm S: 3 mm 12 6 6 12 QL-3093 QL-3104 QL-3096 QL-3094/95 K: 3 x 7 mm R: 13 mm S: 4–5 mm K: 4–5 x 7 mm R: 12 mm S: 5–6 mm K: 4–5 x 7 mm R: 12 mm S: 3–6 mm K: 3/4 x 5 mm R: 10 mm S: 3–4 mm 9,5 13 12 11 8 12 8 10 10 10,4 Special profiles self-adhesive QL-3116 QL-3117 QL-3121 9 12,1 QL-3100 developement K: 4 x 7 mm R: 12 mm S: 5–7 mm 12 8,8 QL-3113 developement K: 4 x 7 mm R: 12 mm S: 5 mm 12,5 8,5 QL-3137 developement K: 3 mm R: 8 mm S: 4 mm QL-3138 developement K: 3 mm R: 10 mm S: 4 mm K: – R: 7 mm S: – K: – R: 7 mm S: – K: – R: 6 mm S: – K: – R: 10 mm S: – K: – R: 11 mm S: 3 mm K: – R: 11 mm S: 3 mm K: – R: 15 mm S: 7 mm 18 ® Q-LON: Easy and quick installation Installation of Q-LON in the sash 1.","""8mm profile for internal doors: 3mm, 11, 6.5, 11, 9, 15, 12, 8, 5 Sealings for QL-3106, QL-3110, QL-50/QL-9827. 4 x 7mm rods: 12mm. Sizes: 5mm, 5mm, 3mm, 10mm, 3mm, 12, 6, 6, 12, 9, 5, 13, 4-5mm, 4-5x7mm, 12mm, 5-6mm, 4-5x7mm, 12mm, 3-6mm, 3/4x5mm, 10mm, 3-4mm",ita_Latn,eng_Latn,pdf_mining,en
OUTDOOR BLINDS WITH C-SHAPED SLATS 12 EXTERIOR VENETIAN BLINDS WITH C-SHAPED SLATS The traditional Venetian blind with flat slats is available in widths from 60 to 80 millimetres.,"""Twelve outdoor Venetian blinds with C-shaped slats. The traditional Venetian blind with flat slats is available in widths from 60 to 80 millimetres.""",ita_Latn,eng_Latn,pdf_mining,en
Solar / battery (optional) your house from view and for preserving your privacy.,"Solar/Battery system (optional) for your house, out of sight and for preserving privacy.",ita_Latn,eng_Latn,pdf_mining,en
We wholeheartedly disclose mistakes as we take corrective and preventive measures and defend the truths with all facts.,We openly admit mistakes and take corrective and preventive actions while defending the truth with all facts.,ita_Latn,eng_Latn,pdf_mining,en
They also provide a powerful psychological crime barrier and are recommended by many insurers.,They also offer a strong psychological deterrent against crime and are suggested by numerous insurers.,ita_Latn,eng_Latn,pdf_mining,en
They also provide a powerful psychological crime barrier and are recommended by many insurers.,Ils offrent également une barrière psychologique puissante contre le crime et sont recommandés par de nombreux assureurs.,ita_Latn,fra_Latn,pdf_mining,en
They also provide a powerful psychological crime barrier and are recommended by many insurers.,Además ofrecen una barrera psicológica poderosa contra el delito y son recomendados por muchos seguros.,ita_Latn,spa_Latn,pdf_mining,en
It is always equipped with a torsion-resist- ant steel reinforcement element.,It is always equipped with a torsion-resistant steel reinforcement element.,ita_Latn,eng_Latn,pdf_mining,en
It is always equipped with a torsion-resist- ant steel reinforcement element.,C'est toujours équipé d'un élément de renforcement antitorsion en acier.,ita_Latn,fra_Latn,pdf_mining,en
It is always equipped with a torsion-resist- ant steel reinforcement element.,Est siempre equipado con un elemento de refuerzo antitorsión de acero.,ita_Latn,spa_Latn,pdf_mining,en
"The high quality of the heroal coatings has been endorsed by numerous certifications, including the Qualicoat quality label and our distinction of being named an official GSB Premium Coater.","The high quality of the Heroal coatings has been endorsed by various certifications, such as the Qualicoat quality label and our designation as an official GSB Premium Coater.",ita_Latn,eng_Latn,pdf_mining,en
"The high quality of the heroal coatings has been endorsed by numerous certifications, including the Qualicoat quality label and our distinction of being named an official GSB Premium Coater.","La haute qualité des vernissages Heroal a été validée par de multiples certifications, telles que l'étiquette de qualité Qualicoat et notre distinction de being an official GSB Premium Coater.",ita_Latn,fra_Latn,pdf_mining,en
"The high quality of the heroal coatings has been endorsed by numerous certifications, including the Qualicoat quality label and our distinction of being named an official GSB Premium Coater.","La alta calidad de las recubrimientos Heroal ha sido validada por diversas certificaciones, incluyendo la etiqueta de calidad Qualicoat y nuestra designación de ser un recubridor oficial GSB Premium.",ita_Latn,spa_Latn,pdf_mining,en
Tighter than ever before The foam block fastened to the side part enables the optimal insulation of the reveal area.,"Tighter than ever before, the foam block fixed to the side part ensures the best insulation of the reveal area.",ita_Latn,eng_Latn,pdf_mining,en
Tighter than ever before The foam block fastened to the side part enables the optimal insulation of the reveal area.,"Plus serré que jamais avant, le bloc de mousse fixé sur la partie côté permet la meilleure isolation de l'espace révélé.",ita_Latn,fra_Latn,pdf_mining,en
Tighter than ever before The foam block fastened to the side part enables the optimal insulation of the reveal area.,"Más apretado que nunca antes, el bloque de espuma fijado en la parte lateral permite la mejor aislamiento de la zona revelada.",ita_Latn,spa_Latn,pdf_mining,en
"However, energy conservation and building insulation are achieved at the expense of air circulation, increasing the risk of condensation and mould growth in the window rebates.","Nevertheless, energy conservation and building insulation come at the cost of reduced air circulation, increasing the risk of condensation and mold growth in window rebates.",ita_Latn,eng_Latn,pdf_mining,en
* Adjustment possible only in ROKA-TOP® 2 PLUS top-mounted box STABILUM SK STABILUM SK for top-mounted boxes is underlaid pressure- resistant during installation and firmly screwed to the building structure towards the lintel or ceiling.,"Adjustment is possible only in ROKA-TOP® 2 PLUS top-mounted boxes. The STABILUM SK stabilizer for top-mounted boxes is pressure-resistant during installation and securely screwed to the building structure, towards the lintel or ceiling.",ita_Latn,eng_Latn,pdf_mining,en
* Adjustment possible only in ROKA-TOP® 2 PLUS top-mounted box STABILUM SK STABILUM SK for top-mounted boxes is underlaid pressure- resistant during installation and firmly screwed to the building structure towards the lintel or ceiling.,"Ajustablement possiblement seulement dans les boîtes montées supérieures ROKA-TOP® 2 PLUS. Le stabilisateur STABILUM SK pour les boîtes montées supérieures est résistant à la pression pendant l'installation et solidement visé sur la structure du bâtiment, vers le linteau ou le plafond.",ita_Latn,fra_Latn,pdf_mining,en
* Adjustment possible only in ROKA-TOP® 2 PLUS top-mounted box STABILUM SK STABILUM SK for top-mounted boxes is underlaid pressure- resistant during installation and firmly screwed to the building structure towards the lintel or ceiling.,Ajustable solo en las cajas montadas superiormente ROKA-TOP® 2 PLUS. El estabilizador STABILUM SK para las cajas montadas superiormente es resist,ita_Latn,spa_Latn,pdf_mining,en
"A PERFECT MATCH: PVC-U AND ALUMINIUM AddOn As you like it: On request, your Köm- merling 76 window solutions can be equipped with additional shutter sys- tems and sunshades.","A PERFECT MATCH: PVC-U and ALUMINIUM. Upon request, your Kommerling 76 window solutions can be fitted with additional shutter systems and sunshades.",ita_Latn,eng_Latn,pdf_mining,en
"A PERFECT MATCH: PVC-U AND ALUMINIUM AddOn As you like it: On request, your Köm- merling 76 window solutions can be equipped with additional shutter sys- tems and sunshades.","UN ANNULÉ SURPRISE: PVC-U ET ALUMINIUM. À la demande, vos solutions de fenêtre Kommerling 76 peuvent être équipées de systèmes de volets supplémentaires et de volets solaires.",ita_Latn,fra_Latn,pdf_mining,en
"A PERFECT MATCH: PVC-U AND ALUMINIUM AddOn As you like it: On request, your Köm- merling 76 window solutions can be equipped with additional shutter sys- tems and sunshades.","UN ENCAJE IDEAL: PVC-U Y ALUMINIO. A petición, tus soluciones de ventana Kommerling 76 pueden ser equipadas con sistemas de persianas y sombras solares adicionales.",ita_Latn,spa_Latn,pdf_mining,en
"Thanks to the hard coating, the shutter box is additionally protected against impact and weather influences.","""The shutter box is additionally protected from impact and weather influences due to the hard coating.""",ita_Latn,eng_Latn,pdf_mining,en
"Adaptive roller shutters are supplied with self- assembly winders (connection of the tape with a spring in the winder), the tape is wound in a box.","Adaptive roller shutters come with self-assembly winders (tape connection with a spring in the winder), the tape is wound in a box.",ita_Latn,eng_Latn,pdf_mining,en
heroal Ready front-mounted roller shutter systems are available with different rod systems.,"""Heroal Ready front-mounted roller shutter systems come with various rod systems.""",ita_Latn,eng_Latn,pdf_mining,en
"With the ONYX control system developed by HELLA, which can be connected to all common smart home systems, the sun protection systems become even more sustainable and allow the sun to get in only where it is wanted.","With the ONYX control system developed by HELLA, which is compatible with all common smart home systems, sun protection systems become more sustainable and allow the sun in only where it is desired.",ita_Latn,eng_Latn,pdf_mining,en
"With the ONYX control system developed by HELLA, which can be connected to all common smart home systems, the sun protection systems become even more sustainable and allow the sun to get in only where it is wanted.","Avec le système de contrôle ONYX développé par HELLA, qui peut être connecté à tous les systèmes domotiques communs, les systèmes de protection solaire deviennent plus durables et laissent entrer only sun where it is wanted.",ita_Latn,fra_Latn,pdf_mining,en
"With the ONYX control system developed by HELLA, which can be connected to all common smart home systems, the sun protection systems become even more sustainable and allow the sun to get in only where it is wanted.","Con el sistema de control ONYX desarrollado por HELLA, que puede conectarse a todos los sistemas domésticos inteligentes comunes, los sistemas de protección solar se vuelven más sostenibles y dejan entrar sólo el sol en el lugar deseado.",ita_Latn,spa_Latn,pdf_mining,en
274 1) Brick 345 mm fig.,"""Brick size: 345 mm""",ita_Latn,eng_Latn,pdf_mining,sv
"Today the family-owned company, which was founded in 1962, has 475 employees.","Today, the family-owned company, established in 1962, employs 475 people.",ita_Latn,eng_Latn,pdf_mining,en
"Technology, production, consulting and also installation if required – premium quality is the benchmark here.","Technology, production, consulting, and installation if necessary – premium quality is the standard here.",ita_Latn,eng_Latn,pdf_mining,en
"Improved weather tightness Three sealing layers and the innovative sash rebate seal ward off draughts, dust and rain.","Enhanced weather sealing Three sealing layers and the innovative sash rebate seal keep out drafts, dust, and rain.",ita_Latn,eng_Latn,pdf_mining,en
Chemiczna 2 PL 44-240 Żory primoproﬁ le@primo.com RUSSIA LLC PRIMO Leningrad area Vsevolozhsky pr.,"""Chemical 2 PL 44-240 Żory primoprofile@primo.com RUSSIA LLC PRIMO, Leningrad area Vsevolozhsky pr.""",ita_Latn,eng_Latn,pdf_mining,sk
