source_text,target_text,source_lang,target_lang,term_keyword
"Le vetrate veneziane di Roverplastik offrono una notevole risparmio energetico grazie alla loro struttura a calpesta e alla loro finitura a doppia camicia, ideali per l'isolamento termico e l'assicurazione acustica in edifici storici.","Les fenêtres vénitiennes de Roverplastik offrent une économie d'énergie notable grâce à leur structure à double épaisseur et à leur finition, idéales pour l'isolation thermique et l'assurance acoustique dans des bâtiments historiques.",ita_Latn,fra_Latn,veneziane
"Le vetrate veneziane di Roverplastik offrono una notevole risparmio energetico grazie alla loro struttura a calpesta e alla loro finitura a doppia camicia, ideali per l'isolamento termico e l'assicurazione acustica in edifici storici.","Las ventanas venecianas de Roverplastik ofrecen una importante ahorro energético gracias a su estructura de doble capas y su acabado, ideal para la aislamiento",ita_Latn,spa_Latn,veneziane
"La finestra veneziana in nostro sistema di rinnovo offre un'ottima isolamento termico, con vetri a bassa emissività e profili di alta qualità.","The Venetian window in our renovation system offers excellent thermal insulation, with low-emissivity glasses and high-quality profiles.",ita_Latn,eng_Latn,veneziane
"La finestra veneziana in nostro sistema di rinnovo offre un'ottima isolamento termico, con vetri a bassa emissività e profili di alta qualità.","La fenêtre vénitienne dans notre système de rénovation offre une excellente isolation thermique, avec des verres à faible émissivité et des profils de haute qualité.",ita_Latn,fra_Latn,veneziane
"La finestra veneziana in nostro sistema di rinnovo offre un'ottima isolamento termico, con vetri a bassa emissività e profili di alta qualità.","La ventana veneciana en nuestro sistema de renovación ofrece una excelente aislación termal, con vidrios de baja emisividad y perfiles de alta calidad.",ita_Latn,spa_Latn,veneziane
"Le finestre veneziane di Roverplastik sono progettate per garantire la massima efficienza termica, con un'ottima isolamento di aria e un'elegante decorazione in stile veneziano.","Roverplastik's Venetian windows are designed to ensure maximum thermal efficiency, with excellent air insulation and an elegant Venetian decorative style.",ita_Latn,eng_Latn,veneziane
"Le finestre veneziane di Roverplastik sono progettate per garantire la massima efficienza termica, con un'ottima isolamento di aria e un'elegante decorazione in stile veneziano.","Les fenêtres vénitiennes de Roverplastik sont conçues pour assurer une efficacité thermique maximale, avec une excellente isolation de l'air et une décoration élegante au style vénitien.",ita_Latn,fra_Latn,veneziane
"Le finestre veneziane di Roverplastik sono progettate per garantire la massima efficienza termica, con un'ottima isolamento di aria e un'elegante decorazione in stile veneziano.","Las ventanas venecianas de Roverplastik están diseñadas para garantizar una eficiencia termal máxima, con una excelente aislación del aire y un estilo decorativo elegante en estilo veneciano.",ita_Latn,spa_Latn,veneziane
"Le finestre veneziane di Roverplastik, costruite con tecnologia a basso emissivo, garantiscono una notevole riduzione della perdita di calore durante l'inverno e mantengono l'ambiente fresco durante l'estate.","The ""Venezian windows"" from Roverplastik, built with low-emissivity technology, ensure a notable reduction of heat loss during winter and keep the environment cool during summer.",ita_Latn,eng_Latn,veneziane
"Le finestre veneziane di Roverplastik, costruite con tecnologia a basso emissivo, garantiscono una notevole riduzione della perdita di calore durante l'inverno e mantengono l'ambiente fresco durante l'estate.","Les fenêtres vénitiennes de Roverplastik, construites à l'aide de technologie à faible émission, offrent une réduction notable de pertes de chaleur durant l'hiver et maintiennent l'environnement frais durant l'été.",ita_Latn,fra_Latn,veneziane
"Le finestre veneziane di Roverplastik, costruite con tecnologia a basso emissivo, garantiscono una notevole riduzione della perdita di calore durante l'inverno e mantengono l'ambiente fresco durante l'estate.","Las ventanas venecianas de Roverplastik, construidas con tecnología baja emisividad, ofrecen una reducción notable de pérdida de calor durante el invierno y mantienen el ambiente fresco durante el verano.",ita_Latn,spa_Latn,veneziane
"La finestra in stile veneziano de Roverplastik offre una elevata efficienza termica, con un rapporto di fenestration U delle finestre veneziane di 0.64 W/(m²\*K).","The Roverplastik Venetian window style offers high thermal efficiency, with a window U-value ratio of 0.64 W/(m²\*K).",ita_Latn,eng_Latn,veneziane
"La finestra in stile veneziano de Roverplastik offre una elevata efficienza termica, con un rapporto di fenestration U delle finestre veneziane di 0.64 W/(m²\*K).","La fenêtre dans le style vénitien de Roverplastik offre une efficacité thermique élevée, avec un taux de fenestration U des fenêtres vénitiennes de 0,64 W/(m²\*K).",ita_Latn,fra_Latn,veneziane
"La finestra in stile veneziano de Roverplastik offre una elevata efficienza termica, con un rapporto di fenestration U delle finestre veneziane di 0.64 W/(m²\*K).","La ventana en estilo veneciano de Roverplastik ofrece una alta eficiencia termal, con un coeficiente de fenestración U de las ventanas venecianas de 0,64 W/(m²\*K).",ita_Latn,spa_Latn,veneziane
Le soluzioni per foro finestra di Roverplastik offrono un'efficienza termica superiore durante l'installazione di finestre in muri esistenti.,Roverplastik's solutions for drilled window openings provide superior thermal efficiency during window installation in existing walls.,ita_Latn,eng_Latn,soluzioni per foro finestra
Le soluzioni per foro finestra di Roverplastik offrono un'efficienza termica superiore durante l'installazione di finestre in muri esistenti.,Les solutions de Roverplastik pour les fenêtres à trou creusé offrent une efficacité thermique supérieure lors de l'installation de fenêtres dans les murs existants.,ita_Latn,fra_Latn,soluzioni per foro finestra
Le soluzioni per foro finestra di Roverplastik offrono un'efficienza termica superiore durante l'installazione di finestre in muri esistenti.,Las soluciones de Roverplastik para ventanas en huecos perforados ofrecen una eficiencia termal superior durante la instalación de ventanas en paredes existentes.,ita_Latn,spa_Latn,soluzioni per foro finestra
Le soluzioni per foro finestra di Roverplastik offrono un'efficienza termica elevata e un'installazione rapida e sicura per i finestrini aperti.,Roverplastik's hole-in-window solutions provide high thermal efficiency and ensure quick and safe installation for open window frames.,ita_Latn,eng_Latn,soluzioni per foro finestra
Le soluzioni per foro finestra di Roverplastik offrono un'efficienza termica elevata e un'installazione rapida e sicura per i finestrini aperti.,Les solutions de Roverplastik pour les fenêtres à trou offrent une efficacité thermique élevée et assurent une installation rapide et sécuritaire pour les fenêtres ouvertes.,ita_Latn,fra_Latn,soluzioni per foro finestra
Le soluzioni per foro finestra di Roverplastik offrono un'efficienza termica elevata e un'installazione rapida e sicura per i finestrini aperti.,Las soluciones de Roverplastik para ventanas a hueco ofrecen una alta eficiencia termal y garantizan una instalación rápida y segura para las ventanas abiertas.,ita_Latn,spa_Latn,soluzioni per foro finestra
Le nostre soluzioni per foro finestra consentono un'installazione di finestre senza la necessità di ricavare nuovi fori nella muratura esistente.,Our window insert solutions allow for installation without the need to drill new holes in the existing wall.,ita_Latn,eng_Latn,soluzioni per foro finestra
Le nostre soluzioni per foro finestra consentono un'installazione di finestre senza la necessità di ricavare nuovi fori nella muratura esistente.,N nostre solutions de fenêtre à creux permettent une installation sans la nécessité de creuser de nouveaux trous dans le mur existant.,ita_Latn,fra_Latn,soluzioni per foro finestra
Le nostre soluzioni per foro finestra consentono un'installazione di finestre senza la necessità di ricavare nuovi fori nella muratura esistente.,Nuestras soluciones de ventana de hueco permiten una instalación sin la necesidad de crear nueros agujeros en el muro existente.,ita_Latn,spa_Latn,soluzioni per foro finestra
"Le nostre soluzioni per foro finestra consentono l'installazione di finestre in frame esistente, mantenendo l'integrità termica e la resistenza al traffico di calore.","Our solutions for drill-hole window installation enable the installation of windows into existing frames, preserving thermal integrity and thermal insulation.",ita_Latn,eng_Latn,soluzioni per foro finestra
"Le nostre soluzioni per foro finestra consentono l'installazione di finestre in frame esistente, mantenendo l'integrità termica e la resistenza al traffico di calore.","Nos solutions pour la fenêtre à trou de serrage permettent l'installation de fenêtres dans des cadres existants, tout en maintenant l'intégrité thermique et l'isolation thermique.",ita_Latn,fra_Latn,soluzioni per foro finestra
"Le nostre soluzioni per foro finestra consentono l'installazione di finestre in frame esistente, mantenendo l'integrità termica e la resistenza al traffico di calore.","Nuestras soluciones para la ventana a perforación permiten la instalación de ventanas en marcos existentes, manteniendo la integridad térmica y la aislación termal.",ita_Latn,spa_Latn,soluzioni per foro finestra
"Le nostre soluzioni per foro finestra offrono una soluzione innovativa per l'installazione di finestre invecchiate con bassa emissività termica, garantendo la massima efficienza energetica.","Our ""for window hole"" solutions offer an innovative solution for the installation of energy-inefficient old windows, ensuring maximum energy efficiency.",ita_Latn,eng_Latn,soluzioni per foro finestra
"Le nostre soluzioni per foro finestra offrono una soluzione innovativa per l'installazione di finestre invecchiate con bassa emissività termica, garantendo la massima efficienza energetica.","N nos solutions ""pour trous fenêtre"" apportent une solution innovatrice pour l'installation de fenêtres à faible efficacité thermique, assurant ainsi la maximale efficacité énergétique.",ita_Latn,fra_Latn,soluzioni per foro finestra
